,Date,Departure Time,Revenue ($),Passengers (First Class),Passengers (Business Class),Passengers (Economy Class),Origin,Destination,Pod,Distance (km),Flight Number,Aircraft Type,Departure Gate,Arrival Gate,Airline
3230,2023-06-12,18:15,4584.0,2.0,28.0,71.0,ORD,SIN,A,2716.0,347.0,Airbus A380,A,,Emirates
3231,2023-06-26,10:18,1875.0,5.0,23.0,191.0,LHR,HND,A,1238.0,639.0,Airbus A320,B,C,Qantas
3232,2023-06-22,14:06,3898.0,6.0,22.0,179.0,ORD,BOG,A,3422.0,275.0,Airbus A320,C,B,Qantas
3233,2023-06-29,06:08,1400.0,7.0,12.0,57.75,AMS,BOG,B,4040.0,240.0,Airbus A380,,A,British Airways
3234,2023-06-22,17:19,2000.0,9.0,28.0,140.0,ORD,,A,3604.0,235.0,Boeing 737,D,D,Qantas
3235,2023-06-16,17:56,4888.0,9.0,20.0,118.65,AMS,CDG,B,3731.0,114.0,Boeing 737,D,C,American Airlines
3236,2023-06-17,20:15,4447.0,8.0,13.0,102.9,DXB,BOG,B,2745.0,600.0,Airbus A380,A,C,Emirates
3237,2023-06-07,09:49,4053.0,5.0,23.0,115.0,JFK,CDG,A,2727.0,425.0,Airbus A320,,,
3238,2023-06-15,21:00,4015.0,3.0,28.0,89.25,AMS,BOG,B,2599.0,245.0,Airbus A380,D,D,Emirates
3239,2023-06-28,01:58,2148.0,1.0,22.0,208.95,,LAX,B,4453.0,793.0,Airbus A320,B,D,Qantas
3240,2023-07-04,08:59,3830.0,1.0,20.0,164.85,,HND,B,4157.0,472.0,Boeing 777,D,C,Qantas
3241,2023-06-24,01:53,2042.0,8.0,30.0,196.35,SYD,,B,2075.0,385.0,Airbus A380,B,C,American Airlines
3242,2023-07-05,10:54,2366.0,8.0,30.0,59.0,ORD,LHR,A,2718.0,974.0,Boeing 737,A,,American Airlines
3243,2023-07-03,03:38,4954.0,9.0,27.0,101.0,JFK,SIN,A,3533.0,430.0,Airbus A380,C,C,Emirates
3244,2023-06-28,11:06,3194.0,6.0,19.0,200.55,,,B,1470.0,600.0,Boeing 777,A,,British Airways
3245,2023-07-03,06:01,3580.0,5.0,29.0,205.8,SYD,HND,B,3209.0,540.0,Boeing 777,C,D,
3246,2023-06-20,14:40,1275.0,6.0,12.0,154.35,DXB,SIN,B,3849.0,708.0,Boeing 777,D,,
3247,2023-06-18,22:42,2186.0,5.0,16.0,196.35,DXB,LHR,B,4547.0,321.0,Airbus A320,A,B,Qantas
3248,2023-06-30,09:30,1515.0,5.0,29.0,187.95,AMS,CDG,B,1636.0,777.0,Boeing 777,,C,American Airlines
3249,2023-06-24,07:25,2880.0,7.0,20.0,60.0,ORD,SIN,A,2048.0,246.0,Airbus A380,C,,Qantas
3250,2023-07-03,22:22,4903.0,1.0,28.0,201.6,,HND,B,2775.0,495.0,Boeing 777,,D,American Airlines
3251,2023-06-21,05:27,4416.0,1.0,13.0,194.0,LHR,HND,A,3911.0,355.0,Airbus A320,C,A,
3252,2023-06-17,08:55,1250.0,6.0,29.0,55.650000000000006,DXB,BOG,B,2406.0,874.0,Airbus A380,C,,American Airlines
3253,2023-06-12,02:22,2664.0,8.0,23.0,91.0,JFK,CDG,A,4563.0,942.0,Boeing 737,,C,
3254,2023-06-26,16:04,1141.0,7.0,11.0,134.0,LHR,CDG,A,1498.0,123.0,Boeing 777,D,C,American Airlines
3255,2023-06-24,05:46,4072.0,5.0,13.0,193.2,SYD,SIN,B,4507.0,362.0,Boeing 777,D,B,American Airlines
3256,2023-06-11,23:12,4628.0,1.0,30.0,96.6,AMS,LHR,B,4222.0,209.0,Airbus A320,A,D,Emirates
3257,2023-06-20,12:41,2042.0,5.0,19.0,123.0,JFK,SIN,A,1133.0,557.0,Airbus A380,D,D,British Airways
3258,2023-06-18,21:44,3474.0,9.0,12.0,152.25,SYD,CDG,B,3165.0,928.0,Boeing 737,C,B,
3259,2023-06-28,02:19,1970.0,1.0,30.0,184.0,JFK,HND,A,1528.0,379.0,Boeing 777,C,,American Airlines
3260,2023-06-28,07:00,2628.0,6.0,14.0,192.0,JFK,LHR,A,4004.0,307.0,Boeing 777,C,D,Emirates
3261,2023-06-16,02:45,2545.0,7.0,24.0,204.75,AMS,,B,1172.0,229.0,Airbus A320,,C,Qantas
3262,2023-06-17,09:58,3864.0,3.0,24.0,124.95,DXB,LHR,B,4290.0,438.0,Airbus A320,B,B,British Airways
3263,2023-07-03,12:39,2214.0,7.0,10.0,110.25,DXB,LHR,B,2260.0,476.0,Airbus A380,A,C,American Airlines
3264,2023-06-24,08:35,3363.0,10.0,19.0,55.0,JFK,CDG,A,3194.0,699.0,Airbus A380,D,A,Qantas
3265,2023-06-13,21:38,3751.0,6.0,13.0,65.0,JFK,LHR,A,2094.0,633.0,Boeing 777,B,C,American Airlines
3266,2023-06-26,09:37,3086.0,1.0,29.0,153.0,ORD,CDG,A,3648.0,331.0,Airbus A320,C,B,American Airlines
3267,2023-06-18,02:03,2026.0,8.0,25.0,116.55,DXB,HND,B,4686.0,883.0,Boeing 777,A,A,American Airlines
3268,2023-06-29,12:45,3947.0,10.0,20.0,66.15,DXB,LAX,B,2934.0,666.0,Airbus A380,,D,British Airways
3269,2023-06-14,08:13,3114.0,3.0,23.0,66.15,AMS,SIN,B,1954.0,115.0,Airbus A320,D,C,British Airways
3270,2023-06-08,20:01,2424.0,1.0,19.0,63.0,,BOG,B,1925.0,700.0,Boeing 777,C,,British Airways
3271,2023-06-06,12:41,3686.0,3.0,17.0,95.0,JFK,LHR,A,4137.0,210.0,Airbus A320,A,B,Qantas
3272,2023-06-29,12:38,3141.0,7.0,18.0,102.0,ORD,BOG,A,2717.0,728.0,Airbus A320,A,A,Qantas
3273,2023-06-25,06:00,4221.0,3.0,21.0,119.0,ORD,LHR,A,1105.0,373.0,Boeing 737,D,C,
3274,2023-06-10,02:45,1166.0,1.0,15.0,91.0,LHR,LHR,A,4984.0,102.0,Airbus A320,B,D,Emirates
3275,2023-07-03,00:41,4664.0,10.0,15.0,52.0,ORD,SIN,A,3724.0,838.0,Boeing 777,B,B,American Airlines
3276,2023-06-15,16:02,4297.0,8.0,23.0,205.8,DXB,CDG,B,2199.0,597.0,Airbus A380,A,,Qantas
3277,2023-06-17,05:57,4136.0,1.0,13.0,206.85,,SIN,B,2403.0,290.0,Boeing 737,D,A,Emirates
3278,2023-06-16,15:55,3523.0,6.0,19.0,158.55,,BOG,B,3855.0,944.0,Airbus A380,D,C,
3279,2023-06-15,06:04,4052.0,9.0,16.0,146.0,ORD,CDG,A,1942.0,175.0,Boeing 737,,A,British Airways
3280,2023-06-22,14:05,3035.0,3.0,10.0,143.85,AMS,CDG,B,1385.0,514.0,Boeing 737,A,A,
3281,2023-06-10,14:40,2975.0,10.0,26.0,203.7,AMS,CDG,B,1427.0,410.0,Boeing 777,A,D,American Airlines
3282,2023-07-03,10:00,1147.0,3.0,24.0,175.0,ORD,LAX,A,1509.0,813.0,Boeing 777,A,,American Airlines
3283,2023-06-11,03:17,2705.0,4.0,28.0,127.05,SYD,CDG,B,4775.0,418.0,Boeing 777,A,B,
3284,2023-06-22,04:42,1404.0,7.0,19.0,193.0,LHR,SIN,A,1573.0,493.0,Airbus A380,B,B,British Airways
3285,2023-07-05,16:19,2775.0,8.0,17.0,61.0,ORD,SIN,A,1207.0,979.0,Airbus A320,D,B,
3286,2023-06-07,05:20,3160.0,4.0,16.0,142.8,,LAX,B,1832.0,339.0,Boeing 737,A,C,American Airlines
3287,2023-06-07,15:11,1885.0,10.0,18.0,109.0,LHR,LHR,A,1141.0,744.0,Boeing 737,A,,American Airlines
3288,2023-06-28,09:27,4113.0,8.0,16.0,191.1,DXB,HND,B,4126.0,287.0,Boeing 777,D,D,Qantas
3289,2023-06-24,14:04,3721.0,10.0,16.0,57.0,ORD,BOG,A,1109.0,604.0,Boeing 777,D,,Qantas
3290,2023-07-04,07:23,1140.0,10.0,14.0,189.0,,,B,1960.0,574.0,Airbus A320,,,
3291,2023-06-10,11:23,3369.0,9.0,24.0,90.3,DXB,,B,2673.0,562.0,Airbus A380,A,C,Qantas
3292,2023-06-18,14:08,2948.0,5.0,25.0,91.35,DXB,LHR,B,4766.0,880.0,Airbus A380,C,D,
3293,2023-06-24,07:08,1496.0,2.0,20.0,90.3,AMS,,B,1751.0,223.0,Airbus A320,D,C,American Airlines
3294,2023-06-26,21:51,3848.0,6.0,19.0,112.35,AMS,BOG,B,2691.0,954.0,Airbus A380,A,A,
3295,2023-06-20,21:40,2213.0,4.0,18.0,94.5,,BOG,B,1914.0,392.0,Airbus A320,,A,
3296,2023-06-12,14:56,1518.0,1.0,10.0,73.5,SYD,CDG,B,2446.0,385.0,Airbus A380,B,,
3297,2023-06-06,08:11,2228.0,7.0,20.0,178.0,ORD,BOG,A,4793.0,825.0,Boeing 737,A,B,Qantas
3298,2023-07-02,09:30,3191.0,4.0,23.0,95.0,JFK,LAX,A,1890.0,824.0,Airbus A320,C,D,Emirates
3299,2023-06-24,01:40,3474.0,10.0,10.0,153.3,,BOG,B,4177.0,417.0,Boeing 737,D,,
3300,2023-06-10,19:34,2168.0,10.0,18.0,112.35,,LHR,B,1132.0,961.0,Boeing 777,,C,Emirates
3301,2023-06-10,09:12,1776.0,9.0,12.0,52.5,SYD,LHR,B,4253.0,574.0,Airbus A380,A,,
3302,2023-06-13,18:45,4708.0,9.0,16.0,121.8,DXB,CDG,B,1656.0,799.0,Airbus A380,,A,Qantas
3303,2023-06-25,18:20,2543.0,5.0,14.0,145.0,LHR,LHR,A,3258.0,707.0,Airbus A380,B,C,British Airways
3304,2023-06-18,11:57,2443.0,4.0,18.0,199.0,JFK,,A,3432.0,250.0,Airbus A320,,A,American Airlines
3305,2023-06-20,18:59,3330.0,10.0,19.0,199.0,LHR,BOG,A,1872.0,747.0,Boeing 777,A,A,Qantas
3306,2023-06-15,22:24,2415.0,3.0,20.0,84.0,ORD,CDG,A,1427.0,461.0,Airbus A380,,C,British Airways
3307,2023-06-25,13:53,1802.0,1.0,27.0,80.0,LHR,BOG,A,2297.0,345.0,Boeing 737,C,C,
3308,2023-07-05,22:22,3856.0,9.0,28.0,135.45000000000002,AMS,SIN,B,4342.0,957.0,Boeing 777,B,B,American Airlines
3309,2023-06-10,02:39,3870.0,7.0,27.0,135.0,LHR,BOG,A,2851.0,854.0,Airbus A320,C,,Qantas
3310,2023-06-06,21:16,4223.0,7.0,26.0,63.0,,HND,B,2289.0,443.0,Airbus A380,D,A,British Airways
3311,2023-06-16,19:17,1906.0,1.0,14.0,122.0,LHR,HND,A,2681.0,513.0,Boeing 777,B,,British Airways
3312,2023-07-01,20:48,4535.0,3.0,15.0,84.0,,HND,B,3863.0,898.0,Boeing 777,C,D,British Airways
3313,2023-06-08,22:55,4216.0,4.0,16.0,170.1,SYD,HND,B,4353.0,748.0,Airbus A380,,B,
3314,2023-06-14,16:07,1459.0,9.0,25.0,84.0,,LAX,B,4759.0,811.0,Boeing 777,D,C,Qantas
3315,2023-06-20,02:04,2705.0,6.0,27.0,162.75,,CDG,B,1766.0,994.0,Boeing 737,,C,American Airlines
3316,2023-06-15,22:40,1547.0,2.0,23.0,146.0,ORD,LAX,A,4537.0,755.0,Airbus A320,D,B,
3317,2023-06-16,17:07,3929.0,2.0,14.0,73.5,SYD,CDG,B,2673.0,371.0,Airbus A380,C,C,Emirates
3318,2023-07-02,22:42,3591.0,9.0,14.0,82.0,ORD,,A,4095.0,939.0,Boeing 737,D,C,Emirates
3319,2023-06-06,01:44,4527.0,4.0,12.0,181.65,AMS,HND,B,3805.0,573.0,Airbus A320,B,C,Emirates
3320,2023-06-18,22:00,1699.0,4.0,25.0,180.6,AMS,HND,B,2634.0,918.0,Boeing 737,A,C,Qantas
3321,2023-06-12,12:25,3988.0,7.0,16.0,199.0,ORD,HND,A,4008.0,475.0,Boeing 737,C,D,Qantas
3322,2023-06-15,12:21,3037.0,10.0,13.0,149.0,LHR,SIN,A,1526.0,848.0,Boeing 737,C,B,American Airlines
3323,2023-06-22,02:25,3426.0,9.0,19.0,133.0,JFK,BOG,A,3553.0,476.0,Airbus A380,C,D,Emirates
3324,2023-06-24,06:56,2653.0,6.0,19.0,54.0,LHR,HND,A,4438.0,537.0,Boeing 737,A,C,Qantas
3325,2023-06-26,10:33,4858.0,10.0,13.0,57.0,LHR,LHR,A,4748.0,879.0,Airbus A320,,C,
3326,2023-06-15,13:24,1178.0,4.0,10.0,163.8,DXB,SIN,B,4143.0,882.0,Boeing 737,A,B,Qantas
3327,2023-06-30,10:31,2658.0,7.0,20.0,121.0,ORD,HND,A,1072.0,795.0,Airbus A380,,C,American Airlines
3328,2023-06-14,22:20,3093.0,2.0,18.0,143.85,,SIN,B,3290.0,955.0,Airbus A320,,,
3329,2023-06-20,05:32,2036.0,6.0,27.0,154.35,DXB,LHR,B,3725.0,187.0,Boeing 737,,C,Qantas
3330,2023-06-14,20:08,4831.0,4.0,23.0,168.0,LHR,,A,2075.0,387.0,Boeing 777,C,,British Airways
3331,2023-07-04,18:35,3132.0,4.0,10.0,190.0,LHR,LHR,A,3953.0,253.0,Boeing 777,D,D,British Airways
3332,2023-07-02,07:13,2474.0,8.0,15.0,81.9,AMS,LHR,B,4743.0,131.0,Airbus A320,C,,American Airlines
3333,2023-06-28,15:34,2854.0,2.0,25.0,197.0,LHR,BOG,A,2653.0,209.0,Boeing 737,B,B,British Airways
3334,2023-06-20,00:03,4675.0,5.0,25.0,155.0,LHR,SIN,A,1308.0,706.0,Boeing 737,,B,British Airways
3335,2023-06-16,21:29,1531.0,5.0,28.0,127.05,SYD,BOG,B,4586.0,681.0,Boeing 737,C,B,
3336,2023-06-11,11:31,1398.0,8.0,19.0,110.0,ORD,BOG,A,3347.0,823.0,Boeing 777,A,B,British Airways
3337,2023-06-21,18:53,4977.0,7.0,12.0,101.85,AMS,HND,B,1623.0,477.0,Airbus A320,D,,
3338,2023-06-28,23:40,1297.0,6.0,19.0,100.0,LHR,LHR,A,4687.0,140.0,Airbus A320,D,D,American Airlines
3339,2023-06-30,08:13,1616.0,3.0,28.0,169.05,AMS,SIN,B,2327.0,783.0,Boeing 737,B,A,Qantas
3340,2023-07-05,12:51,1412.0,8.0,18.0,76.0,JFK,BOG,A,4398.0,158.0,Boeing 737,,C,American Airlines
3341,2023-06-07,08:10,3204.0,7.0,27.0,93.0,LHR,HND,A,2174.0,672.0,Airbus A380,A,,Emirates
3342,2023-06-16,12:30,2627.0,2.0,23.0,145.0,LHR,LAX,A,1088.0,404.0,Airbus A380,C,B,American Airlines
3343,2023-06-08,12:12,1212.0,1.0,11.0,59.85,AMS,SIN,B,2076.0,317.0,Airbus A320,C,C,American Airlines
3344,2023-06-13,06:43,1321.0,7.0,28.0,107.1,SYD,,B,3452.0,595.0,Airbus A380,A,A,Qantas
3345,2023-06-24,14:51,4671.0,1.0,23.0,97.65,SYD,HND,B,1994.0,118.0,Airbus A380,D,,
3346,2023-06-24,23:44,3453.0,6.0,25.0,172.0,LHR,SIN,A,3947.0,358.0,Airbus A320,D,C,Qantas
3347,2023-06-29,15:50,1463.0,1.0,25.0,54.6,DXB,BOG,B,4378.0,822.0,Boeing 777,C,A,British Airways
3348,2023-06-25,07:51,2173.0,4.0,21.0,119.0,JFK,,A,1654.0,269.0,Boeing 737,A,C,Emirates
3349,2023-06-26,17:34,1176.0,9.0,11.0,54.6,AMS,CDG,B,1083.0,719.0,Airbus A380,B,D,Emirates
3350,2023-06-16,18:29,3203.0,7.0,10.0,84.0,DXB,LAX,B,2848.0,411.0,Boeing 777,A,,Emirates
3351,2023-07-03,23:33,4116.0,9.0,27.0,180.0,JFK,LHR,A,2124.0,732.0,Airbus A380,A,A,American Airlines
3352,2023-06-27,15:51,2016.0,9.0,23.0,101.0,LHR,LAX,A,2663.0,865.0,Airbus A380,C,,Qantas
3353,2023-06-13,19:35,1985.0,7.0,29.0,134.4,,CDG,B,1444.0,374.0,Airbus A320,C,D,
3354,2023-06-11,13:46,3367.0,8.0,28.0,126.0,SYD,BOG,B,2640.0,630.0,Airbus A380,D,,Qantas
3355,2023-06-16,22:27,2075.0,10.0,23.0,96.6,SYD,SIN,B,1523.0,949.0,Airbus A320,A,C,British Airways
3356,2023-06-21,13:33,4623.0,6.0,23.0,204.75,,,B,3405.0,355.0,Boeing 737,D,,American Airlines
3357,2023-06-19,22:41,3206.0,1.0,24.0,99.0,LHR,,A,1798.0,793.0,Airbus A320,A,A,American Airlines
3358,2023-06-09,17:27,2032.0,2.0,22.0,151.20000000000002,DXB,,B,1879.0,156.0,Boeing 737,,B,American Airlines
3359,2023-06-16,23:59,3493.0,5.0,24.0,82.0,LHR,LAX,A,1685.0,549.0,Boeing 737,D,D,Qantas
3360,2023-06-11,23:56,2041.0,2.0,29.0,61.0,LHR,SIN,A,3908.0,417.0,Airbus A380,D,,Qantas
3361,2023-06-10,22:09,1521.0,6.0,26.0,205.8,SYD,LAX,B,1084.0,450.0,Boeing 777,,C,Qantas
3362,2023-06-07,19:29,3501.0,4.0,15.0,90.0,JFK,BOG,A,3334.0,572.0,Boeing 737,,B,
3363,2023-06-13,23:43,2273.0,7.0,26.0,156.45000000000002,SYD,BOG,B,1211.0,385.0,Boeing 777,A,B,Emirates
3364,2023-06-24,04:38,3165.0,3.0,17.0,95.55,AMS,,B,3666.0,249.0,Boeing 737,A,C,Emirates
3365,2023-06-27,20:29,4847.0,1.0,10.0,88.2,DXB,,B,1412.0,432.0,Boeing 777,,A,American Airlines
3366,2023-06-26,08:53,4044.0,4.0,21.0,68.0,ORD,LHR,A,2176.0,467.0,Airbus A320,B,C,
3367,2023-06-19,19:59,4097.0,6.0,24.0,63.0,,,B,4333.0,478.0,Airbus A380,A,B,Emirates
3368,2023-06-24,08:32,2181.0,4.0,13.0,192.15,AMS,HND,B,1986.0,301.0,Airbus A380,A,B,Emirates
3369,2023-06-07,19:16,1683.0,9.0,16.0,52.5,AMS,BOG,B,3405.0,837.0,Airbus A320,,,
3370,2023-06-07,21:52,2281.0,4.0,30.0,158.55,SYD,LAX,B,2687.0,285.0,Airbus A320,B,,British Airways
3371,2023-06-23,02:24,4388.0,5.0,13.0,160.0,LHR,SIN,A,2939.0,759.0,Airbus A380,B,D,American Airlines
3372,2023-06-18,12:06,1273.0,8.0,29.0,161.70000000000002,,BOG,B,2405.0,665.0,Airbus A320,A,C,
3373,2023-07-04,05:21,3397.0,1.0,13.0,122.85,SYD,HND,B,1676.0,128.0,Airbus A320,D,B,American Airlines
3374,2023-06-16,19:25,2939.0,4.0,14.0,156.45000000000002,DXB,CDG,B,4372.0,287.0,Airbus A380,A,D,Qantas
3375,2023-06-18,07:42,1577.0,1.0,16.0,100.8,SYD,CDG,B,2261.0,470.0,Airbus A380,,D,Qantas
3376,2023-06-11,08:52,3644.0,10.0,29.0,117.6,DXB,,B,4977.0,325.0,Boeing 777,C,A,
3377,2023-07-01,12:49,3625.0,4.0,18.0,87.0,JFK,CDG,A,3543.0,365.0,Airbus A380,C,B,British Airways
3378,2023-06-24,00:00,1599.0,5.0,25.0,120.0,ORD,SIN,A,4145.0,699.0,Airbus A320,,B,American Airlines
3379,2023-06-10,06:25,3759.0,2.0,20.0,174.3,,CDG,B,2865.0,401.0,Boeing 737,A,B,British Airways
3380,2023-06-30,04:23,1469.0,4.0,18.0,119.7,AMS,CDG,B,1281.0,521.0,Boeing 777,D,D,British Airways
3381,2023-06-29,04:23,3558.0,7.0,27.0,80.0,JFK,SIN,A,1463.0,156.0,Boeing 777,C,,British Airways
3382,2023-06-29,17:14,1693.0,8.0,24.0,81.0,ORD,BOG,A,3104.0,947.0,Boeing 777,D,B,British Airways
3383,2023-06-16,06:13,1658.0,7.0,28.0,64.05,,SIN,B,1922.0,465.0,Boeing 777,A,,
3384,2023-07-05,10:12,2842.0,8.0,27.0,112.35,,,B,4739.0,916.0,Airbus A320,A,B,Qantas
3385,2023-06-17,11:58,1963.0,4.0,24.0,58.8,,HND,B,1708.0,688.0,Boeing 777,A,,Emirates
3386,2023-06-30,14:38,2846.0,3.0,16.0,194.25,SYD,CDG,B,2855.0,216.0,Airbus A320,C,,American Airlines
3387,2023-06-20,11:52,1420.0,1.0,26.0,145.0,ORD,,A,1047.0,610.0,Airbus A380,D,D,
3388,2023-07-01,23:09,2021.0,4.0,25.0,97.65,,CDG,B,1777.0,936.0,Airbus A380,,D,British Airways
3389,2023-07-05,07:57,4813.0,9.0,11.0,72.45,SYD,LAX,B,1070.0,515.0,Airbus A320,,C,American Airlines
3390,2023-06-26,07:48,1695.0,2.0,15.0,116.55,DXB,,B,4927.0,683.0,Airbus A320,D,C,British Airways
3391,2023-06-24,05:08,4781.0,4.0,27.0,61.0,JFK,LHR,A,1387.0,395.0,Airbus A380,,C,
3392,2023-07-03,03:06,4676.0,1.0,13.0,84.0,LHR,HND,A,2943.0,845.0,Boeing 777,A,A,Qantas
3393,2023-06-14,21:11,3649.0,10.0,27.0,71.4,AMS,,B,1505.0,147.0,Airbus A380,,A,British Airways
3394,2023-06-27,00:03,3920.0,7.0,15.0,164.85,DXB,HND,B,4570.0,928.0,Boeing 777,C,A,Emirates
3395,2023-06-11,13:59,2130.0,6.0,28.0,177.45000000000002,AMS,CDG,B,2830.0,621.0,Boeing 777,D,A,British Airways
3396,2023-06-27,16:16,3382.0,8.0,19.0,128.1,DXB,HND,B,1244.0,132.0,Boeing 737,C,,Emirates
3397,2023-07-05,20:07,4733.0,10.0,24.0,60.900000000000006,,LHR,B,2891.0,454.0,Airbus A380,B,B,American Airlines
3398,2023-06-28,23:05,2822.0,6.0,10.0,195.3,,BOG,B,4185.0,358.0,Airbus A380,D,A,Emirates
3399,2023-06-12,19:10,3598.0,10.0,19.0,66.15,SYD,BOG,B,3587.0,504.0,Airbus A320,,D,American Airlines
3400,2023-07-05,22:23,2203.0,6.0,15.0,173.25,AMS,LHR,B,2522.0,703.0,Airbus A380,,C,British Airways
3401,2023-07-01,04:27,2813.0,7.0,17.0,102.0,ORD,LAX,A,1245.0,968.0,Airbus A320,D,A,Emirates
3402,2023-06-26,13:38,1730.0,10.0,15.0,131.25,,LHR,B,1242.0,512.0,Airbus A320,,B,Qantas
3403,2023-06-28,11:25,1657.0,10.0,24.0,106.05,DXB,LAX,B,4729.0,798.0,Airbus A380,C,,Emirates
3404,2023-06-25,00:02,4465.0,2.0,25.0,191.0,LHR,LHR,A,2376.0,691.0,Airbus A320,A,A,American Airlines
3405,2023-06-22,04:17,4642.0,4.0,23.0,126.0,SYD,LAX,B,3164.0,666.0,Airbus A380,A,,Qantas
3406,2023-06-20,05:28,3377.0,8.0,13.0,70.35000000000001,,LHR,B,1141.0,209.0,Boeing 737,B,C,British Airways
3407,2023-06-12,05:51,3606.0,5.0,27.0,180.6,SYD,SIN,B,2364.0,793.0,Airbus A320,C,,Emirates
3408,2023-06-22,13:22,4909.0,9.0,13.0,182.7,DXB,LAX,B,2784.0,188.0,Boeing 777,A,C,American Airlines
3409,2023-06-23,12:27,1125.0,7.0,28.0,94.0,ORD,LAX,A,4358.0,935.0,Airbus A380,C,C,British Airways
3410,2023-06-12,07:29,4847.0,4.0,24.0,193.2,,BOG,B,2930.0,201.0,Airbus A380,B,C,
3411,2023-06-20,14:42,4087.0,10.0,26.0,176.4,SYD,HND,B,2202.0,538.0,Airbus A380,,,American Airlines
3412,2023-06-27,02:40,3843.0,3.0,19.0,96.6,AMS,SIN,B,1845.0,429.0,Airbus A320,D,,
3413,2023-06-11,01:08,2781.0,4.0,12.0,124.95,,SIN,B,4817.0,248.0,Boeing 777,B,B,Qantas
3414,2023-06-13,07:57,3219.0,9.0,15.0,192.0,LHR,LAX,A,1025.0,250.0,Boeing 777,B,D,British Airways
3415,2023-06-15,20:09,3683.0,1.0,20.0,84.0,JFK,LAX,A,2619.0,378.0,Airbus A320,C,,Qantas
3416,2023-06-18,08:30,3841.0,5.0,10.0,63.0,LHR,,A,2701.0,601.0,Boeing 737,,A,Qantas
3417,2023-06-14,21:02,3793.0,6.0,29.0,107.1,DXB,LAX,B,1639.0,522.0,Boeing 737,D,,
3418,2023-06-15,11:02,1681.0,10.0,20.0,93.45,,HND,B,4403.0,931.0,Boeing 777,A,B,American Airlines
3419,2023-06-20,01:16,3834.0,4.0,15.0,155.0,ORD,LAX,A,3617.0,241.0,Airbus A380,A,A,British Airways
3420,2023-06-27,23:53,4047.0,5.0,20.0,187.95,AMS,BOG,B,2548.0,644.0,Airbus A320,D,D,British Airways
3421,2023-06-23,13:42,3683.0,7.0,10.0,106.05,DXB,,B,1387.0,805.0,Boeing 737,C,A,Qantas
3422,2023-07-01,20:49,3108.0,10.0,10.0,91.35,,LAX,B,3828.0,574.0,Boeing 737,A,C,American Airlines
3423,2023-06-21,05:49,3039.0,7.0,23.0,85.05,DXB,HND,B,1036.0,866.0,Boeing 777,B,A,British Airways
3424,2023-06-21,04:32,4687.0,7.0,29.0,206.85,SYD,CDG,B,1500.0,913.0,Boeing 777,D,C,British Airways
3425,2023-07-04,20:04,1613.0,1.0,14.0,143.85,,CDG,B,2630.0,395.0,Boeing 777,D,,Qantas
3426,2023-06-28,19:43,2003.0,7.0,19.0,122.85,SYD,HND,B,1776.0,408.0,Boeing 737,C,B,American Airlines
3427,2023-06-28,04:38,4500.0,4.0,16.0,152.25,AMS,BOG,B,4350.0,331.0,Boeing 777,A,A,
3428,2023-06-08,22:26,4200.0,3.0,30.0,179.55,SYD,CDG,B,2459.0,175.0,Airbus A320,D,,American Airlines
3429,2023-06-10,19:04,3355.0,9.0,26.0,113.4,AMS,SIN,B,3676.0,175.0,Airbus A380,D,B,British Airways
3430,2023-06-21,20:54,2760.0,6.0,28.0,143.85,DXB,SIN,B,1791.0,856.0,Airbus A380,,C,Emirates
3431,2023-06-19,21:17,1570.0,2.0,10.0,146.0,JFK,BOG,A,3237.0,429.0,Airbus A380,,,Qantas
3432,2023-06-19,19:11,4359.0,2.0,26.0,99.75,,HND,B,1422.0,720.0,Airbus A380,D,,Emirates
3433,2023-07-05,03:59,2711.0,10.0,10.0,145.0,LHR,CDG,A,4877.0,822.0,Airbus A320,,,Emirates
3434,2023-06-21,19:42,3258.0,1.0,24.0,131.25,DXB,SIN,B,2885.0,832.0,Airbus A320,,,Emirates
3435,2023-06-07,08:26,1696.0,10.0,12.0,139.0,ORD,LHR,A,4395.0,952.0,Boeing 777,C,D,Qantas
3436,2023-06-16,21:59,4409.0,9.0,20.0,186.0,ORD,CDG,A,3672.0,423.0,Boeing 737,C,,American Airlines
3437,2023-06-20,22:25,1432.0,9.0,22.0,98.7,,,B,4464.0,674.0,Airbus A320,B,D,American Airlines
3438,2023-06-11,20:53,4490.0,9.0,20.0,71.4,,LHR,B,2860.0,547.0,Airbus A320,C,B,British Airways
3439,2023-06-23,13:22,3013.0,8.0,12.0,146.0,ORD,SIN,A,4005.0,747.0,Boeing 777,,D,American Airlines
3440,2023-06-28,05:08,2777.0,1.0,28.0,121.0,ORD,SIN,A,2815.0,629.0,Boeing 737,A,D,Emirates
3441,2023-06-30,05:08,1189.0,9.0,24.0,192.15,AMS,HND,B,3056.0,486.0,Boeing 737,A,D,American Airlines
3442,2023-06-13,04:52,4750.0,3.0,23.0,153.0,ORD,SIN,A,2263.0,918.0,Boeing 777,C,B,Qantas
3443,2023-06-21,05:38,4259.0,10.0,21.0,68.25,AMS,BOG,B,1496.0,372.0,Boeing 777,C,B,British Airways
3444,2023-06-19,03:09,3177.0,3.0,14.0,98.7,SYD,,B,3915.0,403.0,Airbus A320,B,,Qantas
3445,2023-06-25,07:06,1462.0,6.0,24.0,129.15,,SIN,B,2010.0,460.0,Airbus A380,B,D,Emirates
